author,upvotes,label
95859,20,none
95859,21,none
95859,5,spam
95859,7,none
95859,24,none
95859,24,none
95859,27,none
95859,10,none
95859,17,none
95859,25,none
95859,7,none
95859,25,none
95859,26,none
95859,11,none
95859,23,none
95859,5,none
95859,22,none
95859,11,spam
95859,5,none
95859,18,spam
95859,9,none
95859,17,none
95859,21,none
95859,16,none
95859,21,none
95859,23,none
95859,15,none
95859,21,none
95859,27,none
95859,24,none
95859,26,none
95859,20,none
95859,6,none
95859,26,none
95859,24,none
95859,7,none
95859,11,none
95859,26,none
95859,16,none
95859,18,spam
95859,6,none
95859,9,none
95859,25,none
95859,6,spam
95859,17,none
95859,16,none
95859,5,none
95859,8,none
95859,15,none
95859,13,spam
95859,5,none
95859,9,none
95859,27,none
95859,6,none
95859,7,none
95859,13,none
95859,19,none
95859,7,spam
95859,27,none
95859,23,none
95859,16,none
95859,22,none
95859,12,none
95859,14,none
95859,6,none
95859,10,none
95859,16,none
95859,25,none
95859,20,none
95859,6,none
95859,27,none
95859,6,none
95859,15,none
95859,8,none
95859,16,none
95859,10,none
95859,26,none
95859,8,none
95859,25,none
95859,19,none
95859,16,none
95859,13,none
95859,9,none
95859,22,none
95859,11,none
95859,25,none
95859,16,none
95859,26,none
95859,17,none
95859,27,none
95859,20,none
95859,25,none
95859,22,none
95859,9,none
95859,27,none
95859,21,none
95859,23,none
95859,9,spam
95859,27,none
95859,27,none
95859,5,none
95859,11,none
95859,16,none
95859,11,spam
95859,17,none
95859,25,none
95859,24,none
95859,6,spam
95859,20,none
95859,14,none
95859,25,none
95859,9,none
95859,27,none
95859,24,none
95859,22,none
95859,22,none
95859,9,none
95859,6,none
95859,27,none
95859,12,none
95859,12,none
95859,5,none
95859,8,spam
95859,12,none
95859,19,none
95859,27,none
95859,13,none
95859,12,none
95859,24,none
95859,11,spam
95859,24,none
95859,8,none
95859,19,none
95859,8,spam
95859,9,none
95859,6,spam
95859,20,none
95859,5,none
95859,10,spam
95859,24,none
95859,19,none
95859,10,none
95859,20,none
95859,22,none
95859,13,none
95859,10,none
95859,25,none
95859,17,none
95859,8,none
95859,8,none
95859,12,spam
95859,5,none
95859,10,none
95859,23,none
95859,8,none
95859,8,none
95859,22,none
95859,10,none
95859,27,none
95859,10,none
95859,6,spam
95859,7,none
95859,12,none
95859,11,none
95859,14,none
95859,11,none
95859,12,none
95859,7,spam
95859,20,none
95859,9,none
95859,23,none
95859,23,none
95859,20,none
95859,5,none
95859,24,none
95859,25,none
95859,23,none
95859,9,none
95859,22,none
95859,7,spam
95859,17,none
95859,24,none
95859,13,none
95859,19,spam
95859,19,none
95859,24,none
95859,13,none
95859,10,none
95859,24,none
95859,15,none
95859,12,none
95859,19,none
95859,25,none
95859,7,spam
95859,26,none
95859,19,none
95859,20,none
95859,21,none
95859,18,none
95859,25,none
95859,21,none
95859,19,none
95859,8,none
95859,27,none
95859,8,none
95859,7,none
95859,9,none
95859,23,none
95859,11,none
95859,12,none
95859,5,none
95859,20,none
95859,15,spam
95859,19,none
95859,7,none
95859,12,none
95859,21,none
95859,12,none
95859,14,spam
95859,8,spam
95859,22,none
95859,10,none
95859,15,none
95859,6,none
95859,19,none
75860,31,none
75860,15,none
75860,44,none
75860,45,none
75860,48,none
75860,13,none
75860,49,none
75860,9,none
75860,13,none
75860,15,none
75860,32,none
75860,47,none
75860,26,none
75860,45,none
75860,14,none
75860,27,none
75860,32,none
75860,30,none
75860,49,none
75860,18,none
75860,18,none
75860,28,none
75860,25,none
75860,42,none
75860,14,none
75860,45,none
75860,13,none
75860,14,none
75860,44,none
75860,11,none
75860,46,none
75860,9,none
75860,36,none
75860,24,none
75860,38,none
75860,12,none
75860,41,none
75860,41,none
75860,33,none
75860,49,none
75860,41,none
75860,37,none
75860,26,none
75860,23,none
75860,43,none
75860,13,none
75860,30,none
75860,34,none
75860,25,none
75860,22,none
75860,32,none
75860,17,none
75860,42,none
75860,47,none
75860,16,none
75860,26,none
75860,35,none
75860,9,none
75860,31,none
75860,18,none
75860,19,none
75860,23,none
75860,9,none
75860,35,none
75860,21,none
75860,11,none
75860,37,none
75860,47,none
75860,35,none
75860,28,none
75860,34,none
75860,48,none
75860,19,none
75860,22,none
75860,29,none
75860,26,none
75860,19,none
75860,29,none
75860,25,none
75860,36,none
75860,38,none
75860,18,none
75860,9,none
75860,30,none
75860,31,none
27149,18,none
27149,48,none
27149,36,none
27149,17,none
27149,36,none
27149,26,none
27149,14,none
27149,25,none
27149,28,none
27149,37,none
27149,33,none
27149,25,none
27149,17,none
27149,37,none
27149,44,none
27149,43,none
27149,28,none
27149,39,none
27149,26,none
27149,49,none
27149,19,none
27149,49,none
27149,11,none
27149,27,none
27149,33,none
27149,34,none
27149,46,none
27149,36,none
27149,40,none
27149,48,none
27149,34,none
27149,10,none
27149,31,none
27149,40,none
27149,15,none
27149,35,none
27149,27,none
27149,28,none
27149,20,none
27149,18,none
27149,24,none
27149,49,none
27149,9,none
27149,13,none
27149,30,none
27149,42,none
27149,9,none
27149,17,none
27149,42,none
27149,37,none
27149,10,none
27149,19,none
27149,13,none
27149,27,none
27149,38,none
27149,22,none
27149,45,none
27149,48,none
27149,25,none
27149,44,none
27149,13,none
27149,35,none
27149,18,none
27149,39,none
27149,31,none
27149,45,none
27149,33,none
27149,26,none
27149,17,none
27149,13,none
27149,29,none
27149,35,none
27149,49,none
27149,31,none
27149,48,none
27149,31,none
27149,12,none
27149,22,none
27149,39,none
27149,40,none
27149,29,none
27149,44,none
27149,49,none
27149,34,none
27149,34,none
27149,31,none
27149,13,none
27149,14,none
27149,45,none
27149,32,none
27149,46,none
27149,33,none
27149,41,none
27149,12,none
27149,24,none
27149,11,none
27149,48,none
27149,18,none
27149,24,none
27149,20,none
27149,27,none
27149,34,none
27149,16,none
27149,41,none
24183,70,none
24183,43,none
24183,56,none
24183,62,none
24183,58,none
24183,19,none
24183,35,none
24183,21,none
24183,21,none
24183,61,none
24183,44,none
24183,58,none
24183,34,none
24183,25,none
24183,20,none
24183,23,none
24183,62,none
24183,60,none
24183,38,none
24183,71,none
24183,29,none
24183,70,none
24183,64,none
24183,19,none
24183,68,none
24183,54,none
24183,28,none
24183,56,none
24183,58,none
24183,13,none
24183,25,none
24183,26,none
24183,55,none
24183,32,none
24183,29,none
24183,31,none
24183,56,none
24183,34,none
24183,41,none
24183,51,none
91208,101,none
91208,143,none
91208,250,none
91208,177,none
91208,279,none
91208,195,none
91208,299,none
91208,180,none
91208,259,none
91208,176,none
91208,216,none
91208,146,none
91208,183,none
91208,84,none
91208,247,none
91208,233,none
91208,265,none
91208,114,none
91208,250,none
91208,119,none
91208,190,none
91208,139,none
91208,66,none
91208,139,none
91208,161,none
91208,124,none
91208,279,none
91208,113,none
91208,185,none
91208,277,none
91208,268,none
91208,128,none
91208,223,none
91208,241,none
91208,57,none
91208,267,none
91208,263,none
91208,296,none
91208,206,none
91208,233,none
91208,184,none
91208,251,none
91208,173,none
91208,256,none
91208,107,none
91208,256,none
91208,161,none
91208,114,none
91208,292,none
91208,246,none
91208,207,none
91208,187,none
91208,121,none
91208,296,none
91208,162,none
91208,239,none
91208,131,none
91208,156,none
91208,167,none
91208,71,none
91208,283,none
91208,59,none
91208,185,none
91208,86,none
91208,110,none
91208,138,none
91208,94,none
91208,264,none
91208,248,none
91208,189,none
91208,173,none
91208,96,none
91208,50,none
91208,73,none
91208,240,none
91208,183,none
91208,247,none
91208,291,none
91208,114,none
91208,220,none
91208,160,none
91208,241,none
91208,283,none
91208,159,none
91208,243,none
91208,159,none
91208,246,none
91208,74,none
91208,271,none
91208,61,none
91208,107,none
91208,125,none
91208,151,none
91208,206,none
91208,125,none
73270,80,none
73270,31,none
73270,44,none
73270,98,none
73270,68,none
73270,75,none
73270,89,none
73270,41,none
73270,29,none
73270,51,none
73270,40,none
73270,68,none
73270,64,none
73270,35,none
73270,50,none
73270,59,none
73270,22,none
73270,66,none
73270,43,none
73270,57,none
73270,60,none
73270,38,none
73270,88,none
73270,90,none
73270,59,none
73270,76,none
73270,78,none
73270,69,none
73270,53,none
73270,71,none
73270,70,none
73270,98,none
73270,73,none
73270,82,none
73270,33,none
73270,74,none
73270,99,none
73270,39,none
73270,53,none
73270,68,none
73270,76,none
73270,73,none
73270,95,none
73270,65,none
73270,44,none
73270,95,none
73270,52,none
73270,73,none
73270,70,none
73270,84,none
73270,48,none
73270,25,none
73270,54,none
56018,57,good
56018,128,good
56018,117,none
56018,54,good
56018,118,none
56018,77,none
56018,106,none
56018,70,none
56018,63,good
56018,34,none
56018,48,good
56018,90,none
44950,26,none
44950,16,none
44950,9,none
44950,23,none
44950,19,none
44950,19,none
44950,11,none
44950,13,none
44950,18,none
44950,28,none
44950,16,none
44950,21,none
44950,19,none
44950,19,none
44950,12,none
44950,25,none
44950,14,none
44950,15,none
44950,10,none
44950,14,none
44950,17,none
44950,25,none
44950,17,none
44950,23,none
44950,20,none
44950,14,none
44950,19,none
44950,27,none
44950,10,none
44950,14,none
44950,28,none
44950,25,none
44950,15,spam
44950,18,none
44950,25,none
44950,21,none
44950,27,none
44950,26,none
44950,8,none
44950,22,none
44950,20,none
44950,27,none
44950,10,none
44950,25,none
44950,29,none
44950,23,none
44950,28,none
44950,23,none
44950,22,none
44950,12,none
44950,21,none
44950,9,none
44950,27,none
44950,12,none
44950,13,none
44950,16,none
44950,21,none
44950,5,none
44950,15,none
44950,14,none
44950,19,spam
44950,22,none
44950,9,none
44950,14,none
44950,25,none
44950,19,none
44950,29,none
44950,5,none
44950,5,none
44950,8,spam
44950,8,none
44950,14,none
44950,15,none
44950,10,none
44950,25,none
44950,5,none
44950,15,none
44950,9,none
44950,26,none
44950,10,spam
44950,15,spam
44950,26,none
44950,26,none
44950,12,none
44950,14,none
44950,19,none
44950,19,spam
44950,14,none
44950,23,none
44950,24,none
44950,11,none
44950,10,none
44950,7,none
44950,22,none
44950,8,none
44950,20,none
44950,24,none
44950,23,none
44950,6,none
44950,12,none
44950,14,spam
44950,14,none
44950,8,none
44950,15,none
44950,5,none
44950,8,none
44950,8,none
44950,17,none
44950,28,none
44950,14,none
44950,21,none
44950,6,none
44950,9,none
44950,6,spam
44950,7,none
44950,24,none
44950,27,none
44950,26,none
44950,7,spam
44950,27,none
44950,7,none
44950,13,spam
44950,16,none
44950,27,none
44950,6,none
44950,9,none
44950,18,none
44950,19,none
44950,17,none
44950,11,none
44950,17,none
44950,18,none
44950,5,none
44950,5,none
44950,13,none
44950,13,none
44950,15,spam
44950,27,none
44950,26,none
44950,14,none
44950,9,spam
44950,12,none
44950,22,none
44950,15,none
44950,9,spam
44950,28,none
44950,8,none
44950,21,none
44950,13,none
44950,8,none
44950,23,none
44950,5,spam
44950,25,none
44950,24,none
44950,26,none
44950,27,none
44950,8,none
44950,24,none
44950,21,none
44950,13,none
44950,15,none
44950,16,none
44950,26,none
44950,15,none
44950,26,none
44950,13,none
44950,19,none
44950,28,none
44950,29,none
44950,17,none
44950,8,none
44950,5,none
44950,28,none
44950,24,none
44950,11,none
44950,18,none
44950,7,none
44950,21,none
44950,8,none
44950,15,none
44950,19,none
44950,11,spam
44950,20,none
44950,18,spam
44950,25,none
44950,20,none
44950,28,none
44950,27,none
44950,28,none
44950,7,none
44950,26,none
44950,20,none
44950,29,none
44950,13,spam
44950,24,none
44950,8,none
44950,16,none
44950,29,none
44950,5,none
44950,15,none
44950,15,none
44950,17,none
44950,7,none
44950,17,none
44950,5,none
44950,20,none
44950,22,none
44950,8,none
44950,12,none
44950,14,spam
44950,5,none
44950,14,spam
44950,13,none
44950,22,none
44950,13,none
44950,21,none
44950,29,none
44950,20,none
44950,11,none
44950,19,none
44950,18,none
44950,15,none
44950,29,none
44950,7,spam
44950,19,spam
44950,22,none
44950,15,none
44950,25,none
44950,26,none
44950,20,none
44950,17,none
44950,10,none
44950,10,none
44950,22,none
44950,21,none
44950,24,none
44950,27,none
44950,24,none
44950,28,none
44950,14,none
44950,23,none
44950,28,none
44950,28,none
44950,25,none
44950,27,none
44950,25,none
44950,21,none
44950,8,none
44950,6,none
44950,6,none
44950,5,none
44950,27,none
44950,23,none
44950,5,none
44950,19,spam
44950,21,none
44950,13,none
44950,15,none
44950,12,none
44950,22,none
44950,11,none
44950,9,none
44950,15,none
44950,5,none
44950,27,none
44950,5,none
44950,15,none
44950,6,none
44950,5,none
44950,16,none
44950,17,none
44950,18,spam
44950,10,none
44950,23,none
44950,13,none
44950,10,none
44950,5,none
44950,28,none
44950,11,none
44950,21,none
44950,25,none
44950,18,none
44950,8,none
44950,25,none
44950,21,none
44950,10,none
44950,11,none
44950,16,none
44950,28,none
44950,25,none
44950,14,none
44950,6,none
44950,10,none
44950,10,none
44950,23,none
44950,25,none
44950,21,none
44950,25,none
44950,5,none
44950,5,none
44950,12,none
44950,11,none
44950,13,none
44950,13,none
44950,29,none
44950,28,none
44950,11,none
44950,14,none
44950,16,none
44950,9,none
44950,19,none
44950,13,none
44950,5,none
44950,8,none
44950,11,none
44950,8,none
44950,24,none
44950,8,none
44950,23,none
44950,16,spam
44950,25,none
44950,16,none
44950,10,none
44950,8,none
44950,20,none
44950,15,none
44950,18,none
44950,12,none
44950,10,none
44950,16,none
44950,16,none
44950,20,none
44950,6,none
44950,15,none
44950,16,none
44950,26,none
44950,15,spam
44950,22,none
44950,7,none
44950,21,none
44950,18,spam
44950,7,none
44950,17,none
44950,21,none
44950,15,spam
44950,17,none
44950,12,none
44950,17,none
44950,14,none
44950,15,none
44950,13,none
44950,24,none
44950,14,none
44950,16,spam
44950,29,none
44950,14,none
44950,22,none
44950,6,none
44950,8,none
44950,14,none
44950,9,none
44950,7,none
44950,27,none
44950,14,none
44950,18,none
44950,26,none
44950,9,none
44950,10,none
44950,16,none
44950,6,none
44950,8,none
44950,26,none
44950,18,none
44950,9,spam
44950,18,spam
44950,16,none
44950,19,none
44950,26,none
44950,13,none
44950,25,none
44950,25,none
44950,13,none
44950,18,none
44950,23,none
44950,21,none
44950,29,none
44950,17,none
44950,5,none
44950,12,spam
44950,24,none
44950,13,none
44950,21,none
44950,12,none
44950,27,none
44950,18,spam
44950,15,spam
44950,11,none
44950,5,none
44950,17,none
44950,9,none
44950,6,none
44950,25,none
44950,11,none
44950,23,none
44950,17,none
44950,26,none
44950,21,none
44950,5,none
44950,17,none
44950,16,none
44950,22,none
44950,16,spam
44950,13,none
44950,21,none
44950,9,none
44950,17,none
44950,23,none
44950,17,spam
44950,22,none
44950,23,none
44950,7,none
44950,21,none
44950,29,none
44950,7,none
44950,5,spam
44950,27,none
44950,18,none
44950,29,none
44950,7,spam
44950,26,none
44950,19,none
44950,13,none
44950,28,none
44950,29,none
44950,27,none
44950,25,none
44950,20,none
44950,28,none
44950,20,none
44950,15,none
44950,21,none
44950,13,none
44950,9,none
44950,12,none
44950,24,none
44950,11,none
44950,15,spam
44950,21,none
44950,5,none
44950,22,none
44950,19,none
44950,10,none
44950,16,none
44950,12,none
44950,22,none
44950,18,none
44950,26,none
44950,6,none
44950,13,none
44950,8,none
44950,20,none
44950,11,none
44950,14,none
44950,20,none
44950,7,spam
44950,16,spam
44950,12,none
44950,9,none
44950,17,none
44950,17,none
44950,5,none
44950,18,none
44950,15,none
44950,16,none
44950,18,none
44950,10,none
44950,15,spam
44950,8,none
44950,8,none
44950,7,none
44950,19,spam
44950,7,none
44950,5,none
44950,5,none
44950,17,none
44950,24,none
44950,17,none
44950,12,none
44950,19,none
44950,7,none
44950,27,none
44950,28,none
44950,14,none
44950,7,none
44950,6,none
44950,12,spam
44950,18,spam
44950,21,none
44950,19,none
44950,18,none
44950,8,none
44950,20,none
44950,17,none
44950,23,none
44950,10,none
44950,24,none
44950,17,none
44950,28,none
44950,15,none
44950,26,none
44950,7,none
44950,18,spam
44950,20,none
44950,27,none
44950,13,none
44950,5,none
44950,7,spam
44950,11,none
44950,23,none
44950,26,none
44950,28,none
44950,19,none
44950,21,none
44950,24,none
44950,13,none
44950,17,none
44950,14,none
44950,16,spam
44950,6,none
44950,27,none
44950,7,none
44950,16,none
44950,25,none
44950,27,none
44950,16,none
44950,26,none
44950,29,none
44950,21,none
44950,9,none
44950,26,none
44950,17,none
44950,19,none
44950,5,spam
44950,19,spam
44950,16,none
44950,17,none
44950,14,spam
44950,16,none
44950,8,none
44950,25,none
44950,9,none
44950,23,none
44950,5,none
44950,14,none
44950,17,none
44950,20,none
99272,25,none
99272,58,none
99272,58,none
99272,28,none
99272,14,none
99272,33,none
99272,23,none
99272,27,none
99272,47,none
99272,38,none
99272,42,none
99272,31,none
99272,24,none
99272,31,none
99272,53,none
99272,12,none
99272,56,none
99272,24,none
99272,16,none
47729,9,none
47729,26,none
47729,34,none
47729,11,none
47729,26,none
47729,28,none
47729,37,none
47729,35,none
47729,34,none
47729,42,none
47729,35,none
47729,15,none
47729,32,none
47729,21,none
47729,31,none
47729,23,none
47729,14,none
47729,12,none
47729,12,none
47729,33,none
47729,16,none
47729,33,none
47729,27,none
47729,16,none
47729,17,none
47729,42,none
47729,31,none
47729,21,none
47729,25,none
47729,35,none
47729,8,none
47729,23,none
47729,39,none
47729,10,none
47729,17,none
47729,10,none
47729,15,none
47729,33,none
47729,28,none
47729,16,none
47729,35,none
47729,22,none
47729,37,none
47729,23,none
47729,16,none
47729,18,none
47729,25,none
47729,12,none
47729,14,none
47729,31,none
47729,21,none
47729,27,none
47729,37,none
47729,37,none
47729,13,none
47729,27,none
47729,25,none
47729,31,none
47729,21,none
47729,42,none
47729,12,none
47729,14,none
47729,26,none
47729,12,none
47729,10,none
47729,17,none
47729,31,none
47729,19,none
47729,25,none
47729,16,none
47729,17,none
47729,39,none
47729,35,none
47729,29,none
47729,13,none
47729,34,none
47729,9,none
47729,29,none
47729,41,none
47729,33,none
47729,20,none
47729,37,none
47729,29,none
47729,17,none
47729,24,none
47729,21,none
